MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err
58866.950000000754	1.4099295210481268e-14	4.21440895503724e-17	1.0564643582852926e-14	3.288696070826652e-17
58867.00000000076	1.4015654649219491e-14	5.565274545277303e-17	1.0554076670902939e-14	2.812733201719849e-17
58867.05000000076	1.3931523951539896e-14	7.00352119580373e-17	1.054268983157575e-14	2.3975740844775095e-17
58867.10000000076	1.3846922122113744e-14	8.46984281322192e-17	1.0530479033045389e-14	2.08719886507637e-17
58867.150000000765	1.3761868094515217e-14	9.938592688046442e-17	1.0517440218056994e-14	1.940096668911996e-17
58867.20000000077	1.3676380733106484e-14	1.1396927056109757e-16	1.0503570795352527e-14	1.997990785156777e-17
58867.25000000077	1.3590478834918159e-14	1.2837554955181552e-16	1.0488879171480288e-14	2.2401493711584727e-17
58867.300000000774	1.3504181131523794e-14	1.4255882110107037e-16	1.047337866834129e-14	2.6078555945976968e-17
58867.35000000078	1.3417506290909803e-14	1.5648751430004471e-16	1.0457082606150735e-14	3.04904008126263e-17
58867.40000000078	1.3330472919340157e-14	1.7013833406721918e-16	1.0440004280512599e-14	3.5300452484200947e-17
58867.45000000078	1.3243099563216362e-14	1.834930772053225e-16	1.0422156962799205e-14	4.031072929285835e-17
58867.500000000786	1.315540471093287e-14	1.9653686136712702e-16	1.0403553900530193e-14	4.540472538842299e-17
58867.55000000079	1.3067406794727875e-14	2.092570864718266e-16	1.038420831775087e-14	5.0511393687419974e-17
58867.60000000079	1.297912419252925e-14	2.216427975595018e-16	1.0364133415410507e-14	5.558537048620009e-17
58867.650000000795	1.2890575229797108e-14	2.3368427834205375e-16	1.0343342371739387e-14	6.05963034992741e-17
58867.7000000008	1.2801778181361588e-14	2.4537278285577866e-16	1.03218483426261e-14	6.552296724273922e-17
58867.7500000008	1.2712751273256264e-14	2.567003527836459e-16	1.029966446199379e-14	7.03499069685605e-17
58867.8000000008	1.262351268454873e-14	2.676596896186758e-16	1.0276803842176433e-14	7.506545432193877e-17
58867.850000000806	1.2534080549166196e-14	2.7824406293185433e-16	1.0253279574293961e-14	7.966051251185701e-17
58867.90000000081	1.2444472957718489e-14	2.8844724301898586e-16	1.0229104728627533e-14	8.412778822641176e-17
58867.95000000081	1.2354707959316686e-14	2.982634503945103e-16	1.0204292354994315e-14	8.846129153900929e-17
58868.000000000815	1.2264803563388633e-14	3.076873171769527e-16	1.0178855483121209e-14	9.265600153378083e-17
58868.05000000082	1.2174777741491715e-14	3.167138570388443e-16	1.0152807123018888e-14	9.670763729920915e-17
58868.10000000082	1.2084648429121991e-14	3.253384414410573e-16	1.0126160265355049e-14	1.0061249763779269e-16
58868.150000000824	1.1994433527519581e-14	3.3355678056214118e-16	1.0098927881826986e-14	1.0436734664014525e-16
58868.20000000083	1.190415090547327e-14	3.413649077976958e-16	1.0071122925534354e-14	1.0796933051993306e-16
58868.25000000083	1.18138184011198e-14	3.487591670190313e-16	1.0042758331350993e-14	1.1141591617708427e-16
58868.30000000083	1.1723453823742565e-14	3.557362020014862e-16	1.0013847016296713e-14	1.147048451289502e-16
58868.350000000835	1.1633074955566709e-14	3.6229294758654566e-16	9.984401879908352e-15	1.1783409849690898e-16
58868.40000000084	1.1542699553552079e-14	3.684266222516531e-16	9.954435804610691e-15	1.208018700643135e-16
58868.45000000084	1.1452345351184206e-14	3.7413472184238663e-16	9.923961656086905e-15	1.2360654531423111e-16
58868.500000000844	1.1362030060262593e-14	3.7941501427931233e-16	9.892992283648892e-15	1.2624668495842137e-16
58868.55000000085	1.127177137268777e-14	3.8426553509549945e-16	9.86154052060632e-15	1.2872101188187107e-16
58868.60000000085	1.1181586962245547e-14	3.8868458369297053e-16	9.829619184636907e-15	1.3102840071894542e-16
58868.65000000085	1.1091494486390347e-14	3.9267072023125073e-16	9.797241078154908e-15	1.3316786948011815e-16
58868.700000000856	1.1001511588026573e-14	3.962227630796788e-16	9.764418988679895e-15	1.3513857279858553e-16
58868.75000000086	1.091165589728806e-14	3.9933978678057146e-16	9.731165689205155e-15	1.36939796468618e-16
58868.80000000086	1.0821945033317206e-14	4.0202112048082957e-16	9.697493938565997e-15	1.3857095302923078e-16
58868.850000000864	1.0732396606041434e-14	4.042663467998036e-16	9.66341648180679e-15	1.4003157820379492e-16
58868.90000000087	1.0643028217950046e-14	4.060753011080069e-16	9.628946050549096e-15	1.4132132804855729e-16
58868.95000000087	1.0553857465868536e-14	4.0744807119767406e-16	9.594095363358666e-15	1.4243997669817294e-16
58869.00000000087	1.0464901942733504e-14	4.0838499733122156e-16	9.55887712611184e-15	1.433874146204568e-16
58869.050000000876	1.0376179239365611e-14	4.088866726577943e-16	9.523304032362534e-15	1.4416364731236713e-16
58869.10000000088	1.0287706946242604e-14	4.0895394399239733e-16	9.487388763708513e-15	1.4476879438486074e-16
58869.15000000088	1.0199502655271678e-14	4.085879129551545e-16	9.451143990157148e-15	1.4520308899672232e-16
58869.200000000885	1.0111583961561225e-14	4.0778993747102965e-16	9.414582370491122e-15	1.454668776070977e-16
58869.25000000089	1.0023968465192566e-14	4.06561633634549e-16	9.37771655263442e-15	1.4556062002478086e-16
58869.30000000089	9.93667377299167e-15	4.0490487794551614e-16	9.340559174017181e-15	1.4548488974001186e-16
58869.35000000089	9.849717500300375e-15	4.0282180992557923e-16	9.303122861940541e-15	1.452403745290846e-16
58869.4000000009	9.763117272748183e-15	4.003148351283562e-16	9.265420233942106e-15	1.448278773302636e-16
58869.4500000009	9.676890728024185e-15	3.9738662855919057e-16	9.227463898159688e-15	1.442483173913152e-16
58869.5000000009	9.59105551764931e-15	3.9404013852352066e-16	9.189266453696305e-15	1.4350273169729702e-16
58869.550000000905	9.505629308748784e-15	3.902785909280615e-16	9.15084049098402e-15	1.425922766914293e-16
58869.60000000091	9.420629785825931e-15	3.861054940621141e-16	9.112198592148157e-15	1.41518230305891e-16
58869.65000000091	9.336074652535728e-15	3.8152464389266923e-16	9.073353331370539e-15	1.4028199432869258e-16
58869.700000000914	9.251981633460127e-15	3.765401299127421e-16	9.034317275253701e-15	1.3888509713828479e-16
58869.75000000092	9.168368475883888e-15	3.71156341589235e-16	8.995102983183971e-15	1.3732919684527999e-16
58869.80000000092	9.085252951571354e-15	3.653779754665959e-16	8.955723007694687e-15	1.3561608489309141e-16
58869.85000000092	9.002652858545153e-15	3.5921004299247237e-16	8.916189894829404e-15	1.3374769017911324e-16
58869.900000000926	8.920586022865362e-15	3.5265787914540044e-16	8.876516184504808e-15	1.3172608377622323e-16
58869.95000000093	8.839070300410945e-15	3.457271519617015e-16	8.836714410873406e-15	1.2955348435027983e-16
58870.00000000093	8.758123578662244e-15	3.3842387307985086e-16	8.796797102686493e-15	1.2723226439763558e-16
58870.050000000934	8.677763778485506e-15	3.307544094480446e-16	8.75677678365613e-15	1.2476495745299027e-16
58870.10000000094	8.598008855919156e-15	3.2272549637694043e-16	8.716665972818204e-15	1.2215426646416483e-16
58870.15000000094	8.51887680396204e-15	3.143442521652641e-16	8.676477184894007e-15	1.1940307357697454e-16
58870.20000000094	8.44038565436393e-15	3.0561819458954557e-16	8.636222930653377e-15	1.165144516474437e-16
58870.250000000946	8.3625534794178e-15	2.965552596321913e-16	8.595915717275671e-15	1.1349167788824582e-16
58870.30000000095	8.285398393755292e-15	2.8716382293624454e-16	8.555568048712934e-15	1.1033825018104924e-16
58870.35000000095	8.208938556143675e-15	2.774527246347665e-16	8.515192426050761e-15	1.0705790675465645e-16
58870.400000000955	8.13319217128627e-15	2.6743129842318375e-16	8.474801347870889e-15	1.036546501600375e-16
58870.45000000096	8.058177491624949e-15	2.5710940606094417e-16	8.434407310612738e-15	1.0013277679280335e-16
58870.50000000096	7.983912819145807e-15	2.464974789479447e-16	8.394022808935077e-15	9.649691366443936e-17
58870.55000000096	7.910416507188106e-15	2.3560656909731004e-16	8.353660336077873e-15	9.275206476549203e-17
58870.600000000966	7.83770696225584e-15	2.2444841284692103e-16	8.313332384223811e-15	8.890367028123605e-17
58870.65000000097	7.76580264583232e-15	2.130355122132448e-16	8.273051444859963e-15	8.495768327605331e-17
58870.70000000097	7.694722076199032e-15	2.0138124124571388e-16	8.232830009139329e-15	8.092067045617946e-17
58870.750000000975	7.624483830257426e-15	1.8949998868463242e-16	8.192680568242417e-15	7.67999466383173e-17
58870.80000000098	7.555106545354253e-15	1.7740735474558828e-16	8.152615613738713e-15	7.260375716401214e-17
58870.85000000098	7.486608921110213e-15	1.6512043094914882e-16	8.11264763794849e-15	6.834152968153794e-17
58870.900000000984	7.419009721254213e-15	1.5265821144758335e-16	8.072789134303997e-15	6.402422809721709e-17
58870.95000000099	7.352327775459259e-15	1.400422199958655e-16	8.033052597711411e-15	5.966485980982725e-17
58871.00000000099	7.286581981184462e-15	1.272975047791337e-16	7.993450524912057e-15	5.527921728141659e-17
58871.05000000099	7.221791305519949e-15	1.144542895508466e-16	7.953995414844212e-15	5.0886984502231894e-17
58871.100000000995	7.157974787036868e-15	1.0155085783619129e-16	7.914699769004872e-15	4.651342109185303e-17
58871.150000001	7.095151537641921e-15	8.863889730609079e-17	7.875576091810956e-15	4.21919715489557e-17
58871.200000001	7.033340744436065e-15	7.579410996955714e-17	7.836636890961853e-15	3.7968357553520265e-17
58871.250000001004	6.972561671578437e-15	6.313905167166549e-17	7.797894677800393e-15	3.390699312610867e-17
58871.30000000101	6.912833662154767e-15	5.089706136646522e-17	7.759361967675167e-15	3.010075295400465e-17
58871.35000000101	6.854176140051429e-15	3.953187356332955e-17	7.721051280302426e-15	2.6684453818306753e-17
58871.40000000101	6.79660861183393e-15	3.0117847992994995e-17	7.68297514012812e-15	2.3848425949995592e-17
58871.450000001016	6.740150668631282e-15	2.499432332154917e-17	7.645146076689764e-15	2.1836694484472066e-17
58871.50000000102	6.684817573762166e-15	2.6650566954242454e-17	7.607576624978876e-15	2.0897750580744132e-17
58871.55000000102	6.6305920541408184e-15	3.356923879007556e-17	7.57027575348922e-15	2.1149752623934804e-17
58871.600000001024	6.577442300887912e-15	4.271904623825945e-17	7.533238147516388e-15	2.242958510922585e-17
58871.65000000103	6.525336519885381e-15	5.2493992119191856e-17	7.496454925976736e-15	2.4443263464384975e-17
58871.70000000103	6.474242997982394e-15	6.2223123571633e-17	7.4599172134776e-15	2.690776988389593e-17
58871.75000000103	6.424130100233159e-15	7.160767153161574e-17	7.423616140073181e-15	2.960529172743161e-17
58871.800000001036	6.374966267141222e-15	8.049789916628405e-17	7.387542841020852e-15	3.2384254535420584e-17
58871.85000000104	6.32672001190703e-15	8.881007392145234e-17	7.351688456537707e-15	3.514267222551105e-17
58871.90000000104	6.279359917680966e-15	9.649294998755291e-17	7.316044131556845e-15	3.781189580609789e-17
58871.950000001045	6.232854634820763e-15	1.0351286856027872e-16	7.280601015484111e-15	4.0344977587550326e-17
58872.00000000105	6.187172878153129e-15	1.0984653881375827e-16	7.245350261954677e-15	4.2709121105412476e-17
58872.05000000105	6.1422834242391234e-15	1.1547727656056537e-16	7.210283028589926e-15	4.4880923258498224e-17
58872.10000000105	6.098155108644026e-15	1.203929221131266e-16	7.175390476754038e-15	4.684337773300181e-17
58872.15000000106	6.054756823210393e-15	1.2458462834354686e-16	7.140663771311141e-15	4.858396522384172e-17
58872.20000000106	6.012057513335039e-15	1.280461256882458e-16	7.106094080381959e-15	5.009341578499481e-17
58872.25000000106	5.970026175249018e-15	1.307732617887347e-16	7.0716725751013e-15	5.136489250524123e-17
58872.300000001065	5.92863185330116e-15	1.3276370658202257e-16	7.037390429374361e-15	5.2393444357022047e-17
58872.35000000107	5.887843637244345e-15	1.340167615293415e-16	7.003238819634879e-15	5.3175634917623637e-17
58872.40000000107	5.8476306595242615e-15	1.3453323751035742e-16	6.969208924601105e-15	5.370928897226548e-17
58872.450000001074	5.807962092571694e-15	1.3431538054235356e-16	6.93529192503407e-15	5.39933205598414e-17
58872.50000000108	5.768807146096529e-15	1.3336683324152283e-16	6.9014790034941305e-15	5.402761948131689e-17
58872.55000000108	5.730135064383819e-15	1.316926256159134e-16	6.8677613440984124e-15	5.381298198711981e-17
58872.60000000108	5.691915123592759e-15	1.2929919294233817e-16	6.834130132278402e-15	5.3351077281406406e-17
58872.650000001086	5.654116629057036e-15	1.2619442218378683e-16	6.800576554536745e-15	5.264444587839588e-17
58872.70000000109	5.6167089125866425e-15	1.223877325509044e-16	6.76709179820468e-15	5.1696529550134624e-17
58872.75000000109	5.579661329771907e-15	1.1789020148899625e-16	6.7336670511996864e-15	5.0511736340373645e-17
58872.800000001094	5.5429432572883114e-15	1.1271475632287272e-16	6.700293501782683e-15	4.909554853882406e-17
58872.8500000011	5.506524090202612e-15	1.0687646718540366e-16	6.666962338314897e-15	4.745468758279574e-17
58872.9000000011	5.4703732392801755e-15	1.0039300507170891e-16	6.633664749015792e-15	4.559735889577877e-17
58872.9500000011	5.434460128292872e-15	9.328538355004171e-17	6.600391921720064e-15	4.353361400549186e-17
58873.000000001106	5.398754191327687e-15	8.557921484650048e-17	6.567135043634952e-15	4.127589082928293e-17
58873.05000000111	5.363224870095603e-15	7.730695634008594e-17	6.5338853010974856e-15	3.88398328131723e-17
58873.10000000111	5.327841611241466e-15	6.851220104705302e-17	6.500633879331845e-15	3.6245556267687755e-17
58873.150000001115	5.292573863652628e-15	5.925854953076757e-17	6.4673719622064176e-15	3.3519655113552226e-17
58873.20000000112	5.257391075768893e-15	4.9649829151040395e-17	6.434090731991024e-15	3.0698440631581327e-17
58873.25000000112	5.222262692891139e-15	3.9882001731130424e-17	6.4007813691139644e-15	2.7833261428450844e-17
58873.30000000112	5.18715815449005e-15	3.039598935849571e-17	6.367435051919211e-15	2.4999249964039642e-17
58873.350000001126	5.152046891514239e-15	2.2371884325161555e-17	6.334042956423426e-15	2.2309205557193865e-17
58873.40000000113	5.116898323696904e-15	1.8832693216010172e-17	6.300596256072669e-15	1.993292677851149e-17
58873.45000000113	5.081689295073318e-15	2.2612582178030498e-17	6.267086121499704e-15	1.8113753616188688e-17
58873.500000001135	5.046426386723949e-15	3.100819570266098e-17	6.2335037202804394e-15	1.7150674950467347e-17
58873.55000000114	5.011123602675011e-15	4.105771228705012e-17	6.1998407149140615e-15	1.72922992389187e-17
58873.60000000114	4.975794933027251e-15	5.1597290811958085e-17	6.166096219279459e-15	1.8507479467619643e-17
58873.650000001144	4.940454355293057e-15	6.218962164715067e-17	6.132275082510016e-15	2.0528474577019554e-17
58873.70000000115	4.905115835733375e-15	7.263926811885428e-17	6.098382297956771e-15	2.306724363425821e-17
58873.75000000115	4.869793330692605e-15	8.284212408142351e-17	6.0644228557157275e-15	2.5898521217283387e-17
58873.80000000115	4.834500787933268e-15	9.273412442320806e-17	6.030401742775359e-15	2.886731919780983e-17
58873.850000001155	4.799252147969684e-15	1.0227121782989665e-16	5.996323943164569e-15	3.1870775272262365e-17
58873.90000000116	4.76406134540099e-15	1.1142055934731758e-16	5.96219443810064e-15	3.484003390874076e-17
58873.95000000116	4.7289423102432116e-15	1.2015624107791182e-16	5.92801820613721e-15	3.77277007070077e-17
58874.000000001164	4.693908969261341e-15	1.284570508774004e-16	5.893800223311465e-15	4.050001413482363e-17
58874.05000000117	4.658975247300586e-15	1.3630521530058114e-16	5.859545463292257e-15	4.313208341923066e-17
58874.10000000117	4.624155068617118e-15	1.4368565452285358e-16	5.825258897527648e-15	4.5604976191883214e-17
58874.15000000117	4.5894623582094686e-15	1.5058551992396018e-16	5.790945495392476e-15	4.790390515923688e-17
58874.200000001176	4.554911043148245e-15	1.569938961699337e-16	5.7566102243356255e-15	5.0017073197123655e-17
58874.25000000118	4.520515053907435e-15	1.6290160376150448e-16	5.722258050027677e-15	5.193492018086694e-17
58874.30000000118	4.486288325694278e-15	1.6830106582678455e-16	5.687893936508232e-15	5.364962049189104e-17
58874.350000001185	4.4522447997805845e-15	1.7318621792355098e-16	5.653522846333414e-15	5.5154740735947466e-17
58874.40000000119	4.418398424832875e-15	1.775524480298778e-16	5.619149740722871e-15	5.644500240295502e-17
58874.45000000119	4.384763158243936e-15	1.8139655881950207e-16	5.584779579707461e-15	5.751611501925234e-17
58874.50000000119	4.351352967464347e-15	1.8471674729762098e-16	5.550417322276088e-15	5.836465792404485e-17
58874.550000001196	4.3181818313342525e-15	1.8751259874841416e-16	5.516067926523433e-15	5.898799658056642e-17
58874.6000000012	4.285263741415875e-15	1.8978509317788326e-16	5.4817363497965706e-15	5.93842242765989e-17
58874.6500000012	4.252612703327491e-15	1.9153662328253197e-16	5.4474275488426384e-15	5.955212330297967e-17
58874.700000001205	4.220242738076214e-15	1.9277102359417666e-16	5.413146479955598e-15	5.949114191012972e-17
58874.75000000121	4.188167883393736e-15	1.934936109332931e-16	5.3788980991235584e-15	5.920138494858299e-17
58874.80000000121	4.156402195071733e-15	1.9371123670939556e-16	5.344687362176031e-15	5.868361738069846e-17
58874.85000000121	4.124959748298893e-15	1.934323519724317e-16	5.31051922493071e-15	5.793928100548516e-17
58874.90000000122	4.093854638998425e-15	1.9266708646982782e-16	5.2763986433408746e-15	5.697052594669401e-17
58874.95000000122	4.0631009851676676e-15	1.914273433123121e-16	5.2423305736421535e-15	5.578025990803623e-17
58875.00000000122	4.032712928218083e-15	1.8972691120583293e-16	5.208319972500009e-15	5.437222012914368e-17
