MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err
59148.680000003566	2.898403065107817e-16	7.401113033190393e-18	4.527856553114187e-16	6.5800011971503994e-18	nan	nan	nan	nan	nan	nan
59148.73000000357	2.897419920264923e-16	7.409919942161096e-18	4.525342310051885e-16	6.5688441683411185e-18	nan	nan	nan	nan	nan	nan
59148.78000000357	2.896416678673774e-16	7.41851086422289e-18	4.522788351872924e-16	6.557257242692798e-18	nan	nan	nan	nan	nan	nan
59148.830000003574	2.8953930873179017e-16	7.426902030556671e-18	4.520194431383044e-16	6.545253075241766e-18	nan	nan	nan	nan	nan	nan
59148.88000000358	2.8943488930434405e-16	7.435110280914013e-18	4.51756030123494e-16	6.532844816406404e-18	nan	nan	nan	nan	nan	nan
59148.93000000358	2.8932838425574933e-16	7.443153048215823e-18	4.514885713927839e-16	6.520046109592421e-18	nan	nan	nan	nan	nan	nan
59148.98000000358	2.8921976824267954e-16	7.451048342181091e-18	4.51217042180621e-16	6.506871088289431e-18	nan	nan	nan	nan	nan	nan
59149.030000003586	2.8910901590763753e-16	7.458814731942308e-18	4.509414177059305e-16	6.493334372643164e-18	nan	nan	nan	nan	nan	nan
59149.08000000359	2.889961018788174e-16	7.46647132760219e-18	4.506616731719327e-16	6.4794510654369105e-18	nan	nan	nan	nan	nan	nan
59149.13000000359	2.88881000769932e-16	7.474037760678069e-18	4.503777837662533e-16	6.465236747471677e-18	nan	nan	nan	nan	nan	nan
59149.180000003595	2.887636871801167e-16	7.481534163385158e-18	4.500897246606168e-16	6.450707472206388e-18	nan	nan	nan	nan	nan	nan
59149.2300000036	2.8864413569374453e-16	7.488981146720714e-18	4.497974710109512e-16	6.4358797597167734e-18	nan	nan	nan	nan	nan	nan
59149.2800000036	2.885223208803137e-16	7.496399777302118e-18	4.495009979570998e-16	6.42077058980368e-18	nan	nan	nan	nan	nan	nan
59149.3300000036	2.883982172942823e-16	7.503811552918329e-18	4.492002806229909e-16	6.405397394255094e-18	nan	nan	nan	nan	nan	nan
59149.380000003606	2.882717994749539e-16	7.51123837676065e-18	4.488952941162908e-16	6.3897780481905255e-18	nan	nan	nan	nan	nan	nan
59149.43000000361	2.8814304194630995e-16	7.518702530292123e-18	4.485860135284771e-16	6.373930860378118e-18	nan	nan	nan	nan	nan	nan
59149.48000000361	2.880119192168716e-16	7.526226644722805e-18	4.48272413934739e-16	6.357874562539396e-18	nan	nan	nan	nan	nan	nan
59149.530000003615	2.8787840577957157e-16	7.533833671080988e-18	4.479544703938466e-16	6.341628297452025e-18	nan	nan	nan	nan	nan	nan
59149.58000000362	2.877424761116003e-16	7.541546848836672e-18	4.476321579480652e-16	6.325211605910158e-18	nan	nan	nan	nan	nan	nan
59149.63000000362	2.876041046742651e-16	7.549389673063295e-18	4.473054516231205e-16	6.308644412371064e-18	nan	nan	nan	nan	nan	nan
59149.680000003624	2.8746326591284237e-16	7.557385860156967e-18	4.469743264280743e-16	6.291947009245992e-18	nan	nan	nan	nan	nan	nan
59149.73000000363	2.873199342564454e-16	7.56555931205824e-18	4.46638757355251e-16	6.275140039781491e-18	nan	nan	nan	nan	nan	nan
59149.78000000363	2.871740841178817e-16	7.573934079017516e-18	4.462987193800971e-16	6.2582444794219156e-18	nan	nan	nan	nan	nan	nan
59149.83000000363	2.870256898934914e-16	7.582534320895518e-18	4.459541874611927e-16	6.2412816155843434e-18	nan	nan	nan	nan	nan	nan
59149.880000003635	2.868747259630261e-16	7.591384267026065e-18	4.456051466072794e-16	6.224270233389576e-18	nan	nan	nan	nan	nan	nan
59149.93000000364	2.867211666894996e-16	7.600508174633865e-18	4.4525162207878495e-16	6.207218223194666e-18	nan	nan	nan	nan	nan	nan
59149.98000000364	2.865649890999851e-16	7.609926452395445e-18	4.44893649186276e-16	6.1901309662436105e-18	nan	nan	nan	nan	nan	nan
59150.030000003644	2.8640618470525213e-16	7.619638727351273e-18	4.44531263223484e-16	6.173014142774939e-18	nan	nan	nan	nan	nan	nan
59150.08000000365	2.862447498791517e-16	7.629637613073394e-18	4.441644994675028e-16	6.155873746754997e-18	nan	nan	nan	nan	nan	nan
59150.13000000365	2.860806809821276e-16	7.639915712258428e-18	4.437933931787238e-16	6.138716099602033e-18	nan	nan	nan	nan	nan	nan
59150.18000000365	2.8591397435753814e-16	7.650465650754612e-18	4.434179796012071e-16	6.121547862898528e-18	nan	nan	nan	nan	nan	nan
59150.230000003656	2.857446263316185e-16	7.661280104999334e-18	4.4303829396252456e-16	6.104376050039652e-18	nan	nan	nan	nan	nan	nan
59150.28000000366	2.8557263321347794e-16	7.67235182812621e-18	4.4265437147410035e-16	6.087208036803742e-18	nan	nan	nan	nan	nan	nan
59150.33000000366	2.8539799129506e-16	7.683673674747238e-18	4.4226624733130103e-16	6.070051570757208e-18	nan	nan	nan	nan	nan	nan
59150.380000003664	2.852206968511377e-16	7.695238624408023e-18	4.4187395671342496e-16	6.052914779557205e-18	nan	nan	nan	nan	nan	nan
59150.43000000367	2.850407461392967e-16	7.707039803691034e-18	4.414775347839722e-16	6.035806177987826e-18	nan	nan	nan	nan	nan	nan
59150.48000000367	2.8485813539991013e-16	7.719070507019613e-18	4.4107701669075617e-16	6.018734673784213e-18	nan	nan	nan	nan	nan	nan
59150.53000000367	2.8467286085610664e-16	7.731324216128329e-18	4.4067243756591226e-16	6.0017095721684324e-18	nan	nan	nan	nan	nan	nan
59150.580000003676	2.844849187137717e-16	7.743794618217214e-18	4.4026383252616107e-16	5.984740579014344e-18	nan	nan	nan	nan	nan	nan
59150.63000000368	2.842943051615156e-16	7.756475622804854e-18	4.398512366728142e-16	5.967837802660778e-18	nan	nan	nan	nan	nan	nan
59150.68000000368	2.8410101637065227e-16	7.769361377293511e-18	4.394346850919622e-16	5.951011754267386e-18	nan	nan	nan	nan	nan	nan
59150.730000003685	2.839050484951975e-16	7.78244628125552e-18	4.3901421285464414e-16	5.934273346676121e-18	nan	nan	nan	nan	nan	nan
59150.78000000369	2.8370639767181503e-16	7.795724999434483e-18	4.3858985501686557e-16	5.917633891736174e-18	nan	nan	nan	nan	nan	nan
59150.83000000369	2.835050600198291e-16	7.809192473530314e-18	4.38161646619764e-16	5.901105096014113e-18	nan	nan	nan	nan	nan	nan
59150.88000000369	2.833010316411833e-16	7.822843932701335e-18	4.3772962268976856e-16	5.884699054862983e-18	nan	nan	nan	nan	nan	nan
59150.9300000037	2.8309430862043373e-16	7.836674902887566e-18	4.372938182386766e-16	5.868428244749013e-18	nan	nan	nan	nan	nan	nan
59150.9800000037	2.8288488702472016e-16	7.850681214900859e-18	4.3685426826373195e-16	5.852305513830139e-18	nan	nan	nan	nan	nan	nan
59151.0300000037	2.8267276290374454e-16	7.864859011341588e-18	4.3641100774797575e-16	5.8363440706544576e-18	nan	nan	nan	nan	nan	nan
59151.080000003705	2.824579322897557e-16	7.879204752343571e-18	4.359640716600403e-16	5.820557471026398e-18	nan	nan	nan	nan	nan	nan
59151.13000000371	2.822403911975323e-16	7.893715220159055e-18	4.3551349495454496e-16	5.8049596028793266e-18	nan	nan	nan	nan	nan	nan
59151.18000000371	2.8202013562435335e-16	7.908387522618543e-18	4.3505931257197783e-16	5.789564669098372e-18	nan	nan	nan	nan	nan	nan
59151.230000003714	2.81797161549976e-16	7.923219095473132e-18	4.346015594391365e-16	5.774387168406574e-18	nan	nan	nan	nan	nan	nan
59151.28000000372	2.815714649366157e-16	7.938207703615169e-18	4.3414027046891163e-16	5.759441873999493e-18	nan	nan	nan	nan	nan	nan
59151.33000000372	2.813430417350416e-16	7.953351431641523e-18	4.336754805606201e-16	5.74474381009736e-18	nan	nan	nan	nan	nan	nan
59151.38000000372	2.8111188917010576e-16	7.96864665452325e-18	4.332072243551129e-16	5.730307993369744e-18	nan	nan	nan	nan	nan	nan
59151.430000003726	2.8087800733098557e-16	7.984085531560943e-18	4.327355269573205e-16	5.716140587261079e-18	nan	nan	nan	nan	nan	nan
59151.48000000373	2.8064139667920453e-16	7.999659950025666e-18	4.3226040108875715e-16	5.7022361938436715e-18	nan	nan	nan	nan	nan	nan
59151.53000000373	2.804020576586927e-16	8.015362152847623e-18	4.3178185863096044e-16	5.688588857798266e-18	nan	nan	nan	nan	nan	nan
59151.580000003734	2.8015999069581595e-16	8.031184749838336e-18	4.3129991145224485e-16	5.675192885772914e-18	nan	nan	nan	nan	nan	nan
59151.63000000374	2.7991519619935503e-16	8.047120727809945e-18	4.3081457140779176e-16	5.662042878292468e-18	nan	nan	nan	nan	nan	nan
59151.68000000374	2.7966767456049797e-16	8.063163459590337e-18	4.3032585033967344e-16	5.649133760375717e-18	nan	nan	nan	nan	nan	nan
59151.73000000374	2.794174261528861e-16	8.079306711972109e-18	4.298337600768268e-16	5.63646081063621e-18	nan	nan	nan	nan	nan	nan
59151.780000003746	2.791644513325847e-16	8.095544652607805e-18	4.293383124351598e-16	5.624019688915711e-18	nan	nan	nan	nan	nan	nan
59151.83000000375	2.7890875043810185e-16	8.11187185589522e-18	4.288395192176673e-16	5.611806462417607e-18	nan	nan	nan	nan	nan	nan
59151.88000000375	2.786503237903809e-16	8.128283307855616e-18	4.2833739221428207e-16	5.599817630269067e-18	nan	nan	nan	nan	nan	nan
59151.930000003755	2.7838917169280994e-16	8.14477441003259e-18	4.278319432020918e-16	5.5880501464707726e-18	nan	nan	nan	nan	nan	nan
59151.98000000376	2.7812529443123464e-16	8.161340982436167e-18	4.2732318394532204e-16	5.57650144125218e-18	nan	nan	nan	nan	nan	nan
59152.03000000376	2.7785869227395465e-16	8.17797926556177e-18	4.268111261953528e-16	5.565169440743222e-18	nan	nan	nan	nan	nan	nan
59152.08000000376	2.775893654717124e-16	8.194685921489519e-18	4.2629578169079217e-16	5.554052584993223e-18	nan	nan	nan	nan	nan	nan
59152.130000003766	2.773173142577274e-16	8.211458034083407e-18	4.257771621575108e-16	5.543149844178249e-18	nan	nan	nan	nan	nan	nan
59152.18000000377	2.770425388476676e-16	8.228293108329325e-18	4.2525527930862765e-16	5.532460733162993e-18	nan	nan	nan	nan	nan	nan
59152.23000000377	2.7676503943968257e-16	8.245189068803497e-18	4.247301448447082e-16	5.5219853241857894e-18	nan	nan	nan	nan	nan	nan
59152.280000003775	2.7648481621437906e-16	8.26214425730497e-18	4.2420177045362534e-16	5.5117242577608134e-18	nan	nan	nan	nan	nan	nan
59152.33000000378	2.7620186933485594e-16	8.279157429670969e-18	4.236701678107247e-16	5.501678751690833e-18	nan	nan	nan	nan	nan	nan
59152.38000000378	2.7591619905061354e-16	8.296227684345294e-18	4.2313534857883326e-16	5.491850608233071e-18	nan	nan	nan	nan	nan	nan
59152.430000003784	2.756278096347926e-16	8.313351904504373e-18	4.225973244082059e-16	5.482242219291673e-18	nan	nan	nan	nan	nan	nan
59152.48000000379	2.753367105926134e-16	8.330523974620542e-18	4.2205610693675993e-16	5.472856569668958e-18	nan	nan	nan	nan	nan	nan
59152.53000000379	2.7504291176269214e-16	8.347737963790271e-18	4.2151170779001037e-16	5.463697238314056e-18	nan	nan	nan	nan	nan	nan
59152.58000000379	2.7474642296626075e-16	8.364988359503774e-18	4.209641385810001e-16	5.454768397537727e-18	nan	nan	nan	nan	nan	nan
59152.630000003795	2.7444725400724814e-16	8.382270073017028e-18	4.204134109105877e-16	5.4460748101323025e-18	nan	nan	nan	nan	nan	nan
59152.6800000038	2.7414541467229393e-16	8.399578443886942e-18	4.198595363672457e-16	5.4376218243932596e-18	nan	nan	nan	nan	nan	nan
59152.7300000038	2.7384091473084974e-16	8.41690924367581e-18	4.1930252652732333e-16	5.429415367010647e-18	nan	nan	nan	nan	nan	nan
59152.780000003804	2.7353376393520984e-16	8.434258678882579e-18	4.187423929548941e-16	5.421461933730466e-18	nan	nan	nan	nan	nan	nan
59152.83000000381	2.7322397202057743e-16	8.451623393071252e-18	4.1817914720190004e-16	5.413768577815342e-18	nan	nan	nan	nan	nan	nan
59152.88000000381	2.729115487051178e-16	8.469000468262985e-18	4.1761280082324857e-16	5.4063428730039384e-18	nan	nan	nan	nan	nan	nan
59152.93000000381	2.725965036900217e-16	8.486387425563708e-18	4.1704336854711247e-16	5.399187998317182e-18	nan	nan	nan	nan	nan	nan
59152.980000003816	2.722788466595549e-16	8.50378222508576e-18	4.1647087219672906e-16	5.392296677419511e-18	nan	nan	nan	nan	nan	nan
59153.03000000382	2.719585872811225e-16	8.521183265142661e-18	4.1589533454508153e-16	5.385660707604353e-18	nan	nan	nan	nan	nan	nan
59153.08000000382	2.7163573520532313e-16	8.538589380753625e-18	4.153167783531979e-16	5.379272482829296e-18	nan	nan	nan	nan	nan	nan
59153.130000003825	2.713103000660016e-16	8.555999841462519e-18	4.147352263704011e-16	5.373125028585249e-18	nan	nan	nan	nan	nan	nan
59153.18000000383	2.7098229148031425e-16	8.57341434848537e-18	4.141507013343283e-16	5.3672120348272296e-18	nan	nan	nan	nan	nan	nan
59153.23000000383	2.7065171904877294e-16	8.590833031189294e-18	4.1356322597095655e-16	5.361527886933138e-18	nan	nan	nan	nan	nan	nan
59153.28000000383	2.703185923553199e-16	8.608256442926779e-18	4.129728229947952e-16	5.3560676946394984e-18	nan	nan	nan	nan	nan	nan
59153.330000003836	2.6998292096736935e-16	8.625685556227094e-18	4.123795151088411e-16	5.350827319020302e-18	nan	nan	nan	nan	nan	nan
59153.38000000384	2.696447144358642e-16	8.643121757347287e-18	4.117833250048148e-16	5.34580339740739e-18	nan	nan	nan	nan	nan	nan
59153.43000000384	2.6930398262242843e-16	8.660566608467279e-18	4.111842753630261e-16	5.340993366269914e-18	nan	nan	nan	nan	nan	nan
59153.480000003845	2.68960740266546e-16	8.678018606203699e-18	4.1058238885268856e-16	5.336395482060508e-18	nan	nan	nan	nan	nan	nan
59153.53000000385	2.6861500585901867e-16	8.695473979747155e-18	4.0997768813181934e-16	5.3320088399917134e-18	nan	nan	nan	nan	nan	nan
59153.58000000385	2.6826679797140016e-16	8.7129292958947e-18	4.093701958474326e-16	5.3278333906931304e-18	nan	nan	nan	nan	nan	nan
59153.630000003854	2.6791613515918087e-16	8.730381531905615e-18	4.0875993463557537e-16	5.323869954786053e-18	nan	nan	nan	nan	nan	nan
59153.68000000386	2.6756303596191036e-16	8.747828079014717e-18	4.0814692712139375e-16	5.320120235317151e-18	nan	nan	nan	nan	nan	nan
59153.73000000386	2.6720751890331153e-16	8.765266745277316e-18	4.075311959192578e-16	5.316586828017417e-18	nan	nan	nan	nan	nan	nan
59153.78000000386	2.6684960249136085e-16	8.782695757745058e-18	4.0691276363276796e-16	5.3132732293778945e-18	nan	nan	nan	nan	nan	nan
59153.830000003865	2.6648930521842685e-16	8.800113764025514e-18	4.0629165285491773e-16	5.310183842510909e-18	nan	nan	nan	nan	nan	nan
59153.88000000387	2.6612664556134017e-16	8.817519833183401e-18	4.056678861681575e-16	5.307323980717456e-18	nan	nan	nan	nan	nan	nan
59153.93000000387	2.657616419815362e-16	8.834913456047095e-18	4.0504148614440037e-16	5.304699868799715e-18	nan	nan	nan	nan	nan	nan
59153.980000003874	2.6539431292514507e-16	8.852294544880881e-18	4.04412475345259e-16	5.302318641991791e-18	nan	nan	nan	nan	nan	nan
59154.03000000388	2.6502467682309893e-16	8.869663432481481e-18	4.0378087632190064e-16	5.300188342522868e-18	nan	nan	nan	nan	nan	nan
59154.08000000388	2.6465275209123626e-16	8.887020870674123e-18	4.0314671161533283e-16	5.298317913725317e-18	nan	nan	nan	nan	nan	nan
59154.13000000388	2.642785571304159e-16	8.904368028217153e-18	4.0251000375642183e-16	5.296717191700051e-18	nan	nan	nan	nan	nan	nan
59154.180000003886	2.639021103266172e-16	8.921706488138356e-18	4.01870775265866e-16	5.295396894378854e-18	nan	nan	nan	nan	nan	nan
59154.23000000389	2.6352343005105356e-16	8.939038244502934e-18	4.012290486544676e-16	5.294368608062586e-18	nan	nan	nan	nan	nan	nan
59154.28000000389	2.6314253466027154e-16	8.95636569861229e-18	4.0058484642305647e-16	5.293644771252129e-18	nan	nan	nan	nan	nan	nan
59154.330000003894	2.627594424962585e-16	8.97369165462826e-18	3.999381910626381e-16	5.293238655855779e-18	nan	nan	nan	nan	nan	nan
59154.3800000039	2.6237417188654764e-16	8.991019314670082e-18	3.9928910505443963e-16	5.293164345591968e-18	nan	nan	nan	nan	nan	nan
59154.4300000039	2.619867411443342e-16	9.00835227332381e-18	3.986376108700426e-16	5.293436711598975e-18	nan	nan	nan	nan	nan	nan
59154.4800000039	2.615971685685715e-16	9.025694511622927e-18	3.979837309714571e-16	5.294071385283423e-18	nan	nan	nan	nan	nan	nan
59154.530000003906	2.6120547244407773e-16	9.043050390466124e-18	3.973274878110701e-16	5.295084728169947e-18	nan	nan	nan	nan	nan	nan
59154.58000000391	2.608116710416472e-16	9.060424643494827e-18	3.966689038319457e-16	5.2964937989184525e-18	nan	nan	nan	nan	nan	nan
59154.63000000391	2.6041578261814826e-16	9.077822369414829e-18	3.9600800146777803e-16	5.2983163174154774e-18	nan	nan	nan	nan	nan	nan
59154.680000003915	2.600178254166395e-16	9.09524902377687e-18	3.9534480314291203e-16	5.3005706258325996e-18	nan	nan	nan	nan	nan	nan
59154.73000000392	2.59617817666468e-16	9.112710410209764e-18	3.9467933127255103e-16	5.303275646791024e-18	nan	nan	nan	nan	nan	nan
59154.78000000392	2.592157775833796e-16	9.130212671113241e-18	3.94011608262788e-16	5.30645083854622e-18	nan	nan	nan	nan	nan	nan
59154.83000000392	2.588117233696146e-16	9.147762277787952e-18	3.933416565106623e-16	5.310116147194802e-18	nan	nan	nan	nan	nan	nan
59154.88000000393	2.5840567321402895e-16	9.165366020038583e-18	3.9266949840426383e-16	5.314291956030733e-18	nan	nan	nan	nan	nan	nan
59154.93000000393	2.5799764529219e-16	9.183030995224167e-18	3.9199515632280653e-16	5.31899903199069e-18	nan	nan	nan	nan	nan	nan
59154.98000000393	2.5758765776648415e-16	9.20076459675867e-18	3.913186526366876e-16	5.324258469325843e-18	nan	nan	nan	nan	nan	nan
59155.030000003935	2.5717572878621764e-16	9.218574502075165e-18	3.906400097076711e-16	5.330091630528518e-18	nan	nan	nan	nan	nan	nan
59155.08000000394	2.567618764877326e-16	9.236468660038672e-18	3.8995924988876964e-16	5.3365200846722985e-18	nan	nan	nan	nan	nan	nan
59155.13000000394	2.563461189945077e-16	9.254455277817884e-18	3.8927639552450977e-16	5.34356554323372e-18	nan	nan	nan	nan	nan	nan
59155.180000003944	2.559284744172604e-16	9.272542807220492e-18	3.8859146895092154e-16	5.35124979358805e-18	nan	nan	nan	nan	nan	nan
59155.23000000395	2.5550896085404204e-16	9.290739930478426e-18	3.879044924956612e-16	5.3595946302669855e-18	nan	nan	nan	nan	nan	nan
59155.28000000395	2.550875963903725e-16	9.309055545510645e-18	3.8721548848773864e-16	5.368621778090829e-18	nan	nan	nan	nan	nan	nan
59155.33000000395	2.546643990993197e-16	9.327498750630262e-18	3.8652449212630796e-16	5.37834466493386e-18	nan	nan	nan	nan	nan	nan
59155.380000003956	2.5423938704161213e-16	9.346078828743028e-18	3.858315768686577e-16	5.3887522932340134e-18	nan	nan	nan	nan	nan	nan
59155.43000000396	2.538125803883753e-16	9.364802963970772e-18	3.8513682323904864e-16	5.399829045170221e-18	nan	nan	nan	nan	nan	nan
59155.48000000396	2.5338400778911984e-16	9.383669428603377e-18	3.8444031175418554e-16	5.411559223833739e-18	nan	nan	nan	nan	nan	nan
59155.530000003964	2.5295370000404234e-16	9.402674386603492e-18	3.8374212292346094e-16	5.423927108197336e-18	nan	nan	nan	nan	nan	nan
59155.58000000397	2.525216877815603e-16	9.42181416729236e-18	3.8304233724930526e-16	5.436917005370167e-18	nan	nan	nan	nan	nan	nan
59155.63000000397	2.520880018584849e-16	9.441085271301449e-18	3.823410352273465e-16	5.450513299989658e-18	nan	nan	nan	nan	nan	nan
59155.68000000397	2.5165267296021186e-16	9.46048437585245e-18	3.81638297346906e-16	5.4647005008238586e-18	nan	nan	nan	nan	nan	nan
59155.730000003976	2.5121573180088923e-16	9.480008339369289e-18	3.8093420409098413e-16	5.479463284314345e-18	nan	nan	nan	nan	nan	nan
59155.78000000398	2.507772090835929e-16	9.499654205421205e-18	3.8022883593682945e-16	5.494786535262258e-18	nan	nan	nan	nan	nan	nan
59155.83000000398	2.503371355005057e-16	9.519419206039197e-18	3.7952227335602486e-16	5.510655384452245e-18	nan	nan	nan	nan	nan	nan
59155.880000003985	2.4989554173309604e-16	9.539300764371005e-18	3.7881459681488944e-16	5.527055243326257e-18	nan	nan	nan	nan	nan	nan
59155.93000000399	2.494524584522849e-16	9.559296496731092e-18	3.7810588677466976e-16	5.543971835606347e-18	nan	nan	nan	nan	nan	nan
59155.98000000399	2.4900791631863894e-16	9.579404214022085e-18	3.7739622369190593e-16	5.561391226105084e-18	nan	nan	nan	nan	nan	nan
59156.03000000399	2.485619459825261e-16	9.599621922555075e-18	3.7668568801861284e-16	5.579299846427966e-18	nan	nan	nan	nan	nan	nan
